[2025-02-18 15:40:13] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-02-18 15:40:13] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, create_zip_archive, wrapup
[2025-02-18 15:40:13] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-02-18 15:40:15] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-02-18 15:40:15] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-02-18 15:40:15] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-02-18 15:40:15] [class-ss-setup-task.php:33] Creating archive directory: C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213\
[2025-02-18 15:40:15] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost:10052/
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9eca0716-IdL9LV.tmp
[2025-02-18 15:40:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css?simply_static_page=131
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css?simply_static_page=131
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:103] Filesize: 314 bytes
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9eca0716-IdL9LV.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:28] [class-ss-page.php:119] Checking Content Identical:01da20206ce9a1b4ed2cc2f7fbd41f219ab1003a===. Value: FALSE
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js
[2025-02-18 15:40:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:665; Total: 796
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9ecb1676-s3sHFR.tmp
[2025-02-18 15:40:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js?simply_static_page=132
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js?simply_static_page=132
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:103] Filesize: 133156 bytes
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9ecb1676-s3sHFR.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:28] [class-ss-page.php:119] Checking Content Identical:a011fe207b172ff24f85e0b855be719e5dba9f81===. Value: FALSE
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js
[2025-02-18 15:40:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:664; Total: 796
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9ecbcfc9-Ywv8Zk.tmp
[2025-02-18 15:40:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js?simply_static_page=133
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js?simply_static_page=133
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:103] Filesize: 45156 bytes
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9ecbcfc9-Ywv8Zk.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:28] [class-ss-page.php:119] Checking Content Identical:1cbee1e971d511cddc67dbc188265439fc774c86===. Value: FALSE
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js
[2025-02-18 15:40:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:663; Total: 796
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9ecc7077-5COc25.tmp
[2025-02-18 15:40:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js?simply_static_page=134
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js?simply_static_page=134
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:103] Filesize: 10363 bytes
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9ecc7077-5COc25.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:28] [class-ss-page.php:119] Checking Content Identical:42bc66f9e83ba987eb528be0c2bd3e6914605e36===. Value: FALSE
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js
[2025-02-18 15:40:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:662; Total: 796
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9ecd28c8-7TDgGv.tmp
[2025-02-18 15:40:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js?simply_static_page=135
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js?simply_static_page=135
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:103] Filesize: 3753 bytes
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9ecd28c8-7TDgGv.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:28] [class-ss-page.php:119] Checking Content Identical:9d72caa3fc433eb72c1cbc0f3be7873adb8f53a6===. Value: FALSE
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js
[2025-02-18 15:40:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:661; Total: 796
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9ecde872-ehIvvL.tmp
[2025-02-18 15:40:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js?simply_static_page=136
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js?simply_static_page=136
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:103] Filesize: 6666 bytes
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9ecde872-ehIvvL.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:28] [class-ss-page.php:119] Checking Content Identical:c0b139109997cdc97353beaabb512283a5f481e0===. Value: FALSE
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/dialog/dialog.js
[2025-02-18 15:40:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:660; Total: 796
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9ece90b9-51Fyhn.tmp
[2025-02-18 15:40:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/lib/dialog/dialog.js?simply_static_page=137
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/dialog/dialog.js?simply_static_page=137
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:103] Filesize: 21336 bytes
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/dialog/dialog.js
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9ece90b9-51Fyhn.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/lib/dialog/dialog.js
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:28] [class-ss-page.php:119] Checking Content Identical:b20153581eeb882dccacf9ec211babdcc242245d===. Value: FALSE
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js
[2025-02-18 15:40:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:659; Total: 796
[2025-02-18 15:40:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9ecf3140-w5ERJd.tmp
[2025-02-18 15:40:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?simply_static_page=138
[2025-02-18 15:40:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?simply_static_page=138
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:103] Filesize: 11286 bytes
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9ecf3140-w5ERJd.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:29] [class-ss-page.php:119] Checking Content Identical:2b447952b34107ffd6ba081f99d4879fccdf0a75===. Value: FALSE
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.css
[2025-02-18 15:40:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:658; Total: 796
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9ed07e25-PeCt0N.tmp
[2025-02-18 15:40:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.css?simply_static_page=139
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.css?simply_static_page=139
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:103] Filesize: 3762 bytes
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.css
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9ed07e25-PeCt0N.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.css
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:29] [class-ss-page.php:119] Checking Content Identical:00e5beb9c5312fee3eb3344a5dc3ddaa29d9759d===. Value: FALSE
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css
[2025-02-18 15:40:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:657; Total: 796
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67b4a9ed19103-gpLsbP.tmp
[2025-02-18 15:40:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10052/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css?simply_static_page=140
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css?simply_static_page=140
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:103] Filesize: 3303 bytes
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css
[2025-02-18 15:40:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67b4a9ed19103-gpLsbP.tmp to C:\Users\PC\Local Sites\myproject-1\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1739893213/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-02-18 15:40:29] [class-ss-page.php:119] Checking Content Identical:51627109dea8c9f26708227de2ea6c0dd1f0417f===. Value: FALSE
[2025-02-18 15:40:29] [class-ss-fetch-urls-task.php:69] URL: http://localhost:10052/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.js
